sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
20,50,25,75,0.0,-4.096500000000123,-4.430555466592868,-5.524741384010735,0.3246753246753247,0.7867183915237962,154,-3.3201298701298962,19180.699999999975,5min
20,50,25,75,5e-05,-3.539500000000189,-3.8313934850579954,-4.99140182469647,0.35172413793103446,0.8181066376496162,145,-2.882068965517293,19292.099999999962,5min
20,50,25,75,0.0001,-3.061500000000178,-3.3097412095446286,-4.481953743303737,0.3333333333333333,0.849064225124542,138,-2.4369565217391935,19387.699999999964,5min
20,50,30,65,0.0,-3.3425000000000726,-3.642886128444234,-4.145869511287587,0.3484848484848485,0.8023551255741224,132,-3.064393939393949,19331.499999999985,5min
20,50,30,65,5e-05,-2.823500000000131,-3.078449150481384,-3.9549028334074907,0.37398373983739835,0.8380260215490949,123,-2.591056910569115,19435.299999999974,5min
20,50,30,65,0.0001,-2.3965000000001417,-2.6073142508052536,-3.968175820713258,0.35344827586206895,0.8685343681888266,116,-2.1318965517241235,19520.69999999997,5min
20,50,30,70,0.0,-3.114500000000153,-3.357050167799574,-4.1495570557882155,0.3381294964028777,0.8341029341029309,139,-2.4812949640288315,19377.09999999997,5min
20,50,30,70,5e-05,-2.5575000000001817,-2.755891522038635,-3.614918933964375,0.36153846153846153,0.8740106201783335,130,-1.9346153846154694,19488.499999999964,5min
20,50,30,70,0.0001,-2.130500000000193,-2.289525509683486,-3.2248932154564445,0.34146341463414637,0.9056919935068296,123,-1.4642276422764877,19573.89999999996,5min
20,50,30,75,0.0,-2.6865000000000876,-2.8961172349892226,-4.126951082296174,0.34,0.8874822190611653,150,-1.5820000000000154,19462.699999999983,5min
20,50,30,75,5e-05,-2.129500000000153,-2.2927032239072958,-3.593888605311637,0.36879432624113473,0.9283794545092545,141,-1.0205673758865654,19574.09999999997,5min
20,50,30,75,0.0001,-1.6515000000001416,-1.76985204684374,-3.3980102943064603,0.35074626865671643,0.967883286936794,134,-0.46492537313438004,19669.69999999997,5min
20,50,35,65,0.0,-2.5570000000000257,-2.802607225480622,-4.317773170755594,0.3482142857142857,0.8370471168566024,112,-2.56607142857153,19488.599999999995,5min
20,50,35,65,5e-05,-2.3735000000000404,-2.6257481161139524,-4.3100024028912385,0.36893203883495146,0.8427459472113243,103,-2.608737864077778,19525.299999999992,5min
20,50,35,65,0.0001,-1.1515000000000875,-1.256304990375287,-4.140179931870396,0.34375,0.975391930095082,96,-0.3989583333334856,19769.699999999983,5min
20,50,35,70,0.0,-2.1510000000000944,-2.330345311984231,-3.6247018182897377,0.33613445378151263,0.8919192487206802,119,-1.6151260504202969,19569.79999999998,5min
20,50,35,70,5e-05,-1.9295000000001166,-2.0944964050845245,-3.6167722628529813,0.35454545454545455,0.9035184646699517,110,-1.5081818181819895,19614.099999999977,5min
20,50,35,70,0.0001,-0.7075000000001638,-0.7447002056865224,-3.4032385736203867,0.3300970873786408,1.0411562021439362,103,0.6262135922327946,19858.499999999967,5min
20,50,35,75,0.0,-1.054000000000051,-1.1237109619878973,-3.582260961747895,0.35384615384615387,1.0284705746195164,130,0.3784615384614401,19789.19999999999,5min
20,50,35,75,5e-05,-0.8325000000000727,-0.8830080836412795,-3.5744893411753393,0.371900826446281,1.0459469328140114,121,0.6239669421486256,19833.499999999985,5min
20,50,35,75,0.0001,0.17449999999991633,0.23217779056247792,-3.370175404518124,0.3508771929824561,1.1738296746892236,114,2.3061403508770417,20034.899999999983,5min
20,60,25,65,0.0,-4.0430000000000295,-4.40066731917375,-4.774052659006934,0.3333333333333333,0.7125115218551412,108,-5.487037037037019,19191.399999999994,5min
20,60,25,65,5e-05,-4.557000000000044,-4.961868538726125,-4.89958638560827,0.3137254901960784,0.6548931603083217,102,-6.9352941176470875,19088.59999999999,5min
