date,open,high,low,close,volume
2024-10-11,1.093485,1.09538,1.092615,1.09372,-1.0
2024-10-14,1.09328,1.093665,1.08882,1.09089,-1.0
2024-10-15,1.090745,1.09168,1.088185,1.089275,-1.0
2024-10-16,1.089205,1.09016,1.085325,1.0862,-1.0
2024-10-17,1.086575,1.08739,1.08111,1.08313,-1.0
2024-10-18,1.08307,1.086955,1.082535,1.08667,-1.0
2024-10-21,1.086525,1.08719,1.081115,1.08152,-1.0
2024-10-22,1.081765,1.08382,1.07927,1.079995,-1.0
2024-10-23,1.079725,1.08067,1.076125,1.07818,-1.0
2024-10-24,1.07835,1.08299,1.077045,1.082765,-1.0
2024-10-25,1.082775,1.08393,1.079315,1.07951,-1.0
2024-10-28,1.0793,1.08277,1.078215,1.08123,-1.0
2024-10-29,1.081475,1.08264,1.07689,1.081825,-1.0
2024-10-30,1.081455,1.087135,1.080805,1.085605,-1.0
2024-10-31,1.085905,1.088815,1.08442,1.08835,-1.0
2024-11-01,1.088425,1.09058,1.083185,1.08342,-1.0
2024-11-04,1.08795,1.09148,1.086995,1.087825,-1.0
2024-11-05,1.087825,1.09366,1.087255,1.092895,-1.0
2024-11-06,1.09283,1.093715,1.068255,1.072915,-1.0
2024-11-07,1.072955,1.08247,1.071295,1.080515,-1.0
2024-11-08,1.08042,1.080545,1.068695,1.071855,-1.0
2024-11-11,1.071095,1.07279,1.062865,1.065585,-1.0
2024-11-12,1.0656,1.06632,1.059505,1.062285,-1.0
2024-11-13,1.0621,1.065445,1.055575,1.05635,-1.0
2024-11-14,1.05609,1.05826,1.04962,1.05306,-1.0
2024-11-15,1.053,1.05931,1.051645,1.0542,-1.0
2024-11-18,1.053275,1.06072,1.05304,1.05985,-1.0
2024-11-19,1.059875,1.060125,1.05236,1.05948,-1.0
2024-11-20,1.05945,1.06099,1.05068,1.054375,-1.0
2024-11-21,1.054275,1.055495,1.046215,1.04744,-1.0
2024-11-22,1.047325,1.04982,1.033235,1.041835,-1.0
2024-11-25,1.04765,1.05305,1.044895,1.04952,-1.0
2024-11-26,1.04958,1.05448,1.042515,1.049,-1.0
2024-11-27,1.048735,1.05877,1.04745,1.05659,-1.0
2024-11-28,1.056605,1.056975,1.05276,1.055465,-1.0
2024-11-29,1.05512,1.05973,1.05414,1.057715,-1.0
2024-12-02,1.056875,1.05707,1.04606,1.049805,-1.0
2024-12-03,1.05003,1.053515,1.048065,1.050855,-1.0
2024-12-04,1.050575,1.054415,1.047235,1.051145,-1.0
2024-12-05,1.051125,1.05896,1.050795,1.058595,-1.0
2024-12-06,1.0586,1.06299,1.054225,1.056815,-1.0
2024-12-09,1.055995,1.05945,1.05321,1.05534,-1.0
2024-12-10,1.05536,1.056825,1.049845,1.052735,-1.0
2024-12-11,1.05275,1.05394,1.048025,1.04953,-1.0
2024-12-12,1.04955,1.053095,1.04638,1.046845,-1.0
2024-12-13,1.047005,1.052425,1.045325,1.050105,-1.0
2024-12-16,1.048975,1.05249,1.04747,1.05108,-1.0
2024-12-17,1.051125,1.053445,1.04792,1.049115,-1.0
2024-12-18,1.049275,1.05128,1.034405,1.03531,-1.0
2024-12-19,1.03525,1.042245,1.034755,1.036215,-1.0
2024-12-20,1.036425,1.044765,1.034315,1.04256,-1.0
2024-12-23,1.043025,1.044635,1.038435,1.04054,-1.0
2024-12-24,1.040525,1.041005,1.038365,1.04021,-1.0
2024-12-26,1.03991,1.04301,1.03905,1.042145,-1.0
2024-12-27,1.04193,1.04441,1.04051,1.04256,-1.0
2024-12-30,1.043225,1.045845,1.037175,1.04073,-1.0
2024-12-31,1.040375,1.04245,1.034395,1.03584,-1.0
2025-01-02,1.035085,1.037595,1.022395,1.02667,-1.0
2025-01-03,1.026375,1.031,1.02634,1.03089,-1.0
2025-01-06,1.030475,1.04369,1.029555,1.03901,-1.0
2025-01-07,1.0391,1.043445,1.03396,1.03403,-1.0
2025-01-08,1.03435,1.035765,1.027325,1.031865,-1.0
2025-01-09,1.031725,1.032165,1.028365,1.02994,-1.0
2025-01-10,1.03018,1.031205,1.02131,1.02416,-1.0
2025-01-13,1.02426,1.025005,1.017755,1.024485,-1.0
2025-01-14,1.025325,1.030875,1.02385,1.030805,-1.0
2025-01-15,1.0305,1.035465,1.025825,1.028875,-1.0
2025-01-16,1.0291,1.03151,1.02606,1.03026,-1.0
2025-01-17,1.03025,1.03308,1.02653,1.027175,-1.0
2025-01-20,1.02792,1.04346,1.02665,1.041595,-1.0
2025-01-21,1.04185,1.04354,1.034185,1.042705,-1.0
2025-01-22,1.042525,1.04574,1.03922,1.040875,-1.0
2025-01-23,1.04083,1.04381,1.037205,1.041575,-1.0
2025-01-24,1.041825,1.05216,1.041175,1.04994,-1.0
2025-01-27,1.048115,1.05333,1.0454,1.04921,-1.0
2025-01-28,1.049325,1.049375,1.04139,1.04305,-1.0
2025-01-29,1.042825,1.044375,1.03823,1.042125,-1.0
2025-01-30,1.04182,1.046785,1.038615,1.039095,-1.0
2025-01-31,1.039145,1.043405,1.035005,1.03655,-1.0
2025-02-03,1.02543,1.035005,1.021105,1.03445,-1.0
2025-02-04,1.033325,1.038765,1.027195,1.037845,-1.0
2025-02-05,1.03773,1.044295,1.03698,1.04024,-1.0
2025-02-06,1.0404,1.040595,1.035255,1.03834,-1.0
2025-02-07,1.0385,1.04135,1.030525,1.032795,-1.0
2025-02-10,1.02968,1.03366,1.028945,1.0307,-1.0
2025-02-11,1.03094,1.038165,1.029215,1.03612,-1.0
2025-02-12,1.0362,1.04299,1.031725,1.03827,-1.0
2025-02-13,1.038585,1.046755,1.03731,1.04643,-1.0
2025-02-14,1.046475,1.051425,1.04472,1.049015,-1.0
2025-02-17,1.0487,1.05065,1.046715,1.04843,-1.0
2025-02-18,1.047975,1.04864,1.043525,1.044615,-1.0
2025-02-19,1.044625,1.046135,1.040085,1.04228,-1.0
2025-02-20,1.042235,1.050345,1.041875,1.05013,-1.0
2025-02-21,1.04988,1.05058,1.04494,1.04596,-1.0
2025-02-24,1.04683,1.05284,1.04529,1.04679,-1.0
2025-02-25,1.046775,1.051935,1.045625,1.051295,-1.0
2025-02-26,1.051375,1.05288,1.047505,1.04843,-1.0
2025-02-27,1.048475,1.04925,1.039695,1.039815,-1.0
2025-02-28,1.0397,1.042005,1.035995,1.03775,-1.0
2025-03-03,1.040175,1.05045,1.038855,1.048665,-1.0
2025-03-04,1.048725,1.062765,1.047115,1.06259,-1.0
2025-03-05,1.06259,1.079675,1.0602,1.07895,-1.0
2025-03-06,1.07905,1.085395,1.07658,1.07841,-1.0
2025-03-07,1.078725,1.08889,1.07813,1.08332,-1.0
2025-03-10,1.08405,1.087475,1.080515,1.083345,-1.0
2025-03-11,1.08335,1.094725,1.0832,1.091895,-1.0
2025-03-12,1.09165,1.093215,1.08757,1.088795,-1.0
2025-03-13,1.08888,1.089725,1.08226,1.085255,-1.0
2025-03-14,1.08495,1.09126,1.083075,1.087945,-1.0
2025-03-17,1.088045,1.092985,1.086865,1.09227,-1.0
2025-03-18,1.092025,1.09547,1.08926,1.094505,-1.0
2025-03-19,1.0945,1.09467,1.086055,1.09027,-1.0
2025-03-20,1.090275,1.09173,1.081475,1.08503,-1.0
2025-03-21,1.085475,1.08615,1.079655,1.08168,-1.0
2025-03-24,1.081475,1.085815,1.07817,1.080095,-1.0
2025-03-25,1.079925,1.083015,1.077695,1.07914,-1.0
2025-03-26,1.079255,1.080285,1.074395,1.075385,-1.0
2025-03-27,1.075425,1.082115,1.07332,1.080145,-1.0
2025-03-28,1.08006,1.08447,1.076455,1.082925,-1.0
2025-03-31,1.08275,1.084935,1.078405,1.08159,-1.0
2025-04-01,1.08195,1.083,1.07784,1.07934,-1.0
2025-04-02,1.079175,1.092455,1.07802,1.08526,-1.0
2025-04-03,1.08363,1.11467,1.080505,1.10518,-1.0
2025-04-04,1.10495,1.11078,1.092415,1.095225,-1.0
2025-04-07,1.08835,1.105015,1.088225,1.09123,-1.0
2025-04-08,1.0905,1.099195,1.088825,1.09607,-1.0
2025-04-09,1.095225,1.10953,1.09136,1.094965,-1.0
2025-04-10,1.0952,1.124165,1.09432,1.119885,-1.0
2025-04-11,1.11995,1.14741,1.119,1.13425,-1.0
2025-04-14,1.13185,1.142475,1.1296,1.135055,-1.0
2025-04-15,1.1346,1.137915,1.126415,1.12826,-1.0
2025-04-16,1.1285,1.141285,1.12812,1.139885,-1.0
2025-04-17,1.14,1.140935,1.13353,1.136735,-1.0
2025-04-18,1.13665,1.13978,1.135905,1.13935,-1.0
2025-04-21,1.14491,1.157335,1.144895,1.151515,-1.0
2025-04-22,1.15125,1.15474,1.14175,1.142115,-1.0
2025-04-23,1.142645,1.144005,1.13079,1.131625,-1.0
2025-04-24,1.132175,1.139815,1.131575,1.139085,-1.0
2025-04-25,1.138955,1.139395,1.131575,1.13652,-1.0
2025-04-28,1.136325,1.14251,1.132945,1.14201,-1.0
2025-04-29,1.1421,1.142205,1.137025,1.1385,-1.0
2025-04-30,1.138845,1.13996,1.13172,1.132865,-1.0
2025-05-01,1.1329,1.13412,1.126595,1.12896,-1.0
2025-05-02,1.1287,1.138115,1.12743,1.12936,-1.0
2025-05-05,1.130225,1.136495,1.129525,1.131405,-1.0
2025-05-06,1.1315,1.13813,1.127995,1.13698,-1.0
2025-05-07,1.1369,1.13783,1.129185,1.129965,-1.0
2025-05-08,1.1309,1.133645,1.12119,1.122495,-1.0
2025-05-09,1.122475,1.129305,1.11968,1.1253,-1.0
2025-05-12,1.1208,1.12428,1.10654,1.108495,-1.0
2025-05-13,1.10915,1.11949,1.108685,1.118525,-1.0
2025-05-14,1.1188,1.126595,1.116455,1.117385,-1.0
2025-05-15,1.11755,1.122835,1.11704,1.11876,-1.0
2025-05-16,1.118675,1.121965,1.113115,1.116545,-1.0
2025-05-19,1.1179,1.12882,1.116865,1.124005,-1.0
2025-05-20,1.124375,1.128595,1.12181,1.12833,-1.0
2025-05-21,1.128305,1.136295,1.128045,1.133215,-1.0
2025-05-22,1.13285,1.134515,1.12558,1.128055,-1.0
2025-05-23,1.1281,1.137585,1.127915,1.13679,-1.0
2025-05-26,1.136675,1.141885,1.136225,1.13865,-1.0
2025-05-27,1.138175,1.140735,1.13232,1.132835,-1.0
2025-05-28,1.1327,1.134525,1.128385,1.129235,-1.0
2025-05-29,1.1296,1.13847,1.12105,1.13695,-1.0
2025-05-30,1.137275,1.138995,1.13126,1.134755,-1.0
2025-06-02,1.134925,1.14498,1.134825,1.144105,-1.0
2025-06-03,1.14385,1.14548,1.136415,1.137185,-1.0
2025-06-04,1.13715,1.14346,1.13572,1.14164,-1.0
2025-06-05,1.14165,1.14951,1.14047,1.14451,-1.0
2025-06-06,1.144505,1.145745,1.13717,1.13957,-1.0
2025-06-09,1.139375,1.143935,1.13866,1.14208,-1.0
2025-06-10,1.142025,1.144765,1.137305,1.14242,-1.0
2025-06-11,1.14265,1.149965,1.14054,1.148755,-1.0
2025-06-12,1.148605,1.16319,1.148605,1.158355,-1.0
2025-06-13,1.158775,1.161475,1.148885,1.154705,-1.0
2025-06-16,1.153075,1.161475,1.152375,1.156105,-1.0
2025-06-17,1.156675,1.158035,1.14747,1.14799,-1.0
2025-06-18,1.1489,1.15304,1.146095,1.148015,-1.0
2025-06-19,1.148025,1.150005,1.14463,1.14959,-1.0
2025-06-20,1.149445,1.1544,1.149165,1.15233,-1.0
2025-06-23,1.14715,1.15817,1.145365,1.157705,-1.0
2025-06-24,1.15795,1.16418,1.15735,1.160955,-1.0
2025-06-25,1.161525,1.16652,1.15901,1.165945,-1.0
2025-06-26,1.1656,1.17451,1.165465,1.170045,-1.0
2025-06-27,1.170895,1.175415,1.1681,1.170985,-1.0
2025-06-30,1.17275,1.178865,1.170785,1.17873,-1.0
2025-07-01,1.17795,1.183005,1.176145,1.180625,-1.0
2025-07-02,1.180205,1.181005,1.174685,1.179905,-1.0
2025-07-03,1.179775,1.181025,1.17176,1.175695,-1.0
2025-07-04,1.175475,1.17876,1.17528,1.1775,-1.0
2025-07-07,1.178355,1.17903,1.16868,1.17082,-1.0
2025-07-08,1.171025,1.176525,1.16824,1.17253,-1.0
2025-07-09,1.1721,1.172945,1.168955,1.172045,-1.0
2025-07-10,1.171475,1.174965,1.16627,1.170045,-1.0
2025-07-11,1.16985,1.17144,1.16648,1.16887,-1.0
2025-07-14,1.16683,1.16978,1.16544,1.16645,-1.0
2025-07-15,1.166265,1.16927,1.159285,1.160125,-1.0
2025-07-16,1.15995,1.172165,1.156225,1.164145,-1.0
2025-07-17,1.163475,1.164265,1.15567,1.159655,-1.0
2025-07-18,1.1595,1.167195,1.159475,1.16225,-1.0
2025-07-21,1.16305,1.17168,1.161455,1.16937,-1.0
2025-07-22,1.16913,1.176065,1.167885,1.175415,-1.0
2025-07-23,1.175425,1.17752,1.17109,1.17711,-1.0
2025-07-24,1.176975,1.17889,1.173065,1.17479,-1.0
2025-07-25,1.17438,1.17609,1.17031,1.174215,-1.0
2025-07-28,1.17566,1.17705,1.158525,1.15892,-1.0
2025-07-29,1.159125,1.159925,1.151895,1.154735,-1.0
2025-07-30,1.154725,1.15727,1.140095,1.1405,-1.0
2025-07-31,1.14043,1.146085,1.140405,1.14151,-1.0
2025-08-01,1.14165,1.159705,1.139165,1.158545,-1.0
2025-08-04,1.15948,1.159685,1.15497,1.157205,-1.0
2025-08-05,1.15715,1.15878,1.15278,1.157535,-1.0
2025-08-06,1.157325,1.166855,1.156445,1.165965,-1.0
2025-08-07,1.165775,1.169895,1.1611,1.16651,-1.0
2025-08-08,1.16665,1.167945,1.16287,1.164005,-1.0
2025-08-11,1.16487,1.16755,1.15901,1.16152,-1.0
2025-08-12,1.16135,1.16974,1.159875,1.167475,-1.0
2025-08-13,1.167475,1.173025,1.166965,1.17057,-1.0
2025-08-14,1.170225,1.17151,1.163115,1.16475,-1.0
2025-08-15,1.16495,1.17153,1.164635,1.17019,-1.0
2025-08-18,1.171175,1.17163,1.1656,1.16608,-1.0
2025-08-19,1.166175,1.16929,1.16391,1.16467,-1.0
2025-08-20,1.164985,1.16738,1.162205,1.165155,-1.0
2025-08-21,1.16545,1.16629,1.16012,1.160575,-1.0
2025-08-22,1.1607,1.17428,1.158305,1.17168,-1.0
2025-08-25,1.172325,1.172745,1.16029,1.161855,-1.0
2025-08-26,1.16195,1.16654,1.160215,1.164235,-1.0
2025-08-27,1.164545,1.164805,1.15741,1.16386,-1.0
2025-08-28,1.1637,1.16974,1.162905,1.16837,-1.0
2025-08-29,1.167925,1.170895,1.165085,1.168525,-1.0
2025-09-01,1.169625,1.173645,1.16868,1.171125,-1.0
2025-09-02,1.17085,1.17183,1.161285,1.16402,-1.0
2025-09-03,1.163775,1.16822,1.16082,1.166195,-1.0
2025-09-04,1.16605,1.166955,1.162985,1.16496,-1.0
2025-09-05,1.164895,1.17595,1.164855,1.1716,-1.0
2025-09-08,1.17175,1.176575,1.17037,1.17634,-1.0
2025-09-09,1.176175,1.177995,1.170375,1.170845,-1.0
2025-09-10,1.171215,1.173075,1.16825,1.16948,-1.0
2025-09-11,1.169645,1.17461,1.166105,1.17341,-1.0
2025-09-12,1.173425,1.174785,1.170125,1.173525,-1.0
2025-09-15,1.173125,1.177455,1.17163,1.17611,-1.0
2025-09-16,1.17652,1.18784,1.175745,1.186725,-1.0
2025-09-17,1.18578,1.19189,1.1808,1.1813,-1.0
2025-09-18,1.18125,1.18484,1.17502,1.178735,-1.0
2025-09-19,1.1789,1.17926,1.172885,1.17491,-1.0
2025-09-22,1.17462,1.18041,1.17262,1.180315,-1.0
2025-09-23,1.179475,1.182005,1.177905,1.18155,-1.0
2025-09-24,1.18145,1.18193,1.17282,1.173785,-1.0
2025-09-25,1.173825,1.17541,1.16455,1.166585,-1.0
2025-09-26,1.1659,1.170745,1.1658,1.170365,-1.0
2025-09-29,1.170325,1.175465,1.170155,1.172675,-1.0
2025-09-30,1.17267,1.176165,1.17123,1.173335,-1.0
2025-10-01,1.17375,1.177875,1.171555,1.172635,-1.0
2025-10-02,1.17293,1.17585,1.16832,1.171555,-1.0
2025-10-03,1.17174,1.175955,1.171465,1.174225,-1.0
2025-10-06,1.1725,1.173185,1.16517,1.17113,-1.0
2025-10-07,1.170825,1.17161,1.16477,1.165695,-1.0
2025-10-08,1.16571,1.16613,1.15985,1.16297,-1.0
2025-10-09,1.16275,1.164825,1.154215,1.156415,-1.0
2025-10-10,1.156175,1.163085,1.15571,1.16179,-1.0
2025-10-13,1.161125,1.162995,1.15575,1.15699,-1.0
2025-10-14,1.157125,1.161515,1.154235,1.16066,-1.0
2025-10-15,1.1608,1.164785,1.160175,1.164715,-1.0
2025-10-16,1.16433,1.169435,1.16429,1.168725,-1.0
2025-10-17,1.168675,1.172845,1.16507,1.165385,-1.0
2025-10-20,1.1667,1.167555,1.16383,1.16417,-1.0
2025-10-21,1.164425,1.165515,1.159775,1.159975,-1.0
2025-10-22,1.16035,1.16225,1.157695,1.16106,-1.0
2025-10-23,1.161025,1.162015,1.158545,1.16183,-1.0
2025-10-24,1.16165,1.16502,1.160095,1.16289,-1.0
2025-10-27,1.16355,1.16521,1.16178,1.16447,-1.0
2025-10-28,1.1646,1.166895,1.162555,1.165095,-1.0
2025-10-29,1.165175,1.16661,1.15777,1.160105,-1.0
2025-10-30,1.16035,1.163755,1.15471,1.15646,-1.0
2025-10-31,1.15668,1.157755,1.15216,1.15365,-1.0
2025-11-03,1.15312,1.15413,1.15051,1.151995,-1.0
2025-11-04,1.152,1.15336,1.14731,1.14821,-1.0
2025-11-05,1.148175,1.149815,1.14687,1.149235,-1.0
2025-11-06,1.149125,1.155235,1.1491,1.15471,-1.0
2025-11-07,1.15445,1.159115,1.15296,1.156735,-1.0
2025-11-10,1.155975,1.15832,1.154105,1.155705,-1.0
2025-11-11,1.155855,1.160595,1.15472,1.158245,-1.0
2025-11-12,1.15848,1.15978,1.156295,1.15933,-1.0
2025-11-13,1.159125,1.16562,1.157905,1.16337,-1.0
2025-11-14,1.1638,1.165385,1.16061,1.161975,-1.0
2025-11-17,1.16233,1.162475,1.158195,1.15917,-1.0
2025-11-18,1.15893,1.160785,1.157155,1.158085,-1.0
2025-11-19,1.15805,1.159725,1.151775,1.15375,-1.0
2025-11-20,1.15387,1.155005,1.15013,1.152815,-1.0
2025-11-21,1.152725,1.155255,1.149115,1.151455,-1.0
2025-11-24,1.15138,1.155055,1.15019,1.152085,-1.0
2025-11-25,1.15235,1.158605,1.15116,1.15704,-1.0
2025-11-26,1.157,1.160095,1.154715,1.159505,-1.0
2025-11-27,1.159505,1.161345,1.157665,1.159605,-1.0
2025-11-28,1.159525,1.16076,1.155565,1.1596,-1.0
2025-12-01,1.159475,1.165245,1.158955,1.161,-1.0
2025-12-02,1.160725,1.162605,1.159135,1.162415,-1.0
2025-12-03,1.162175,1.167765,1.16214,1.167115,-1.0
2025-12-04,1.167175,1.1682,1.164105,1.16445,-1.0
2025-12-05,1.16447,1.16718,1.16281,1.164415,-1.0
2025-12-08,1.16405,1.167205,1.161635,1.163745,-1.0
2025-12-09,1.163525,1.165725,1.161515,1.162855,-1.0
2025-12-10,1.1626,1.16998,1.16217,1.16953,-1.0
2025-12-11,1.16919,1.176275,1.16823,1.1738,-1.0
2025-12-12,1.173875,1.174985,1.171955,1.174065,-1.0
2025-12-15,1.173645,1.176895,1.17264,1.175265,-1.0
2025-12-16,1.17513,1.180425,1.173445,1.174675,-1.0
2025-12-17,1.17483,1.175825,1.17032,1.17404,-1.0
2025-12-18,1.17417,1.176305,1.17123,1.172245,-1.0
2025-12-19,1.17225,1.173785,1.170255,1.17098,-1.0
2025-12-22,1.1719,1.176945,1.17064,1.17612,-1.0
2025-12-23,1.175975,1.180205,1.17586,1.179475,-1.0
2025-12-24,1.179325,1.180795,1.177275,1.178195,-1.0
2025-12-26,1.178405,1.179685,1.176145,1.17724,-1.0
2025-12-29,1.17705,1.178915,1.17494,1.17728,-1.0
2025-12-30,1.177,1.17798,1.174335,1.174805,-1.0
2025-12-31,1.174825,1.17595,1.172005,1.17406,-1.0
2026-01-02,1.17509,1.17649,1.171335,1.17202,-1.0
2026-01-05,1.172425,1.17289,1.16592,1.172175,-1.0
2026-01-06,1.17223,1.17429,1.16839,1.16887,-1.0
2026-01-07,1.16865,1.170265,1.167275,1.16742,-1.0
2026-01-08,1.1676,1.1683,1.164265,1.165975,-1.0
2026-01-09,1.166,1.16623,1.161825,1.163685,-1.0
2026-01-12,1.16325,1.169855,1.16217,1.166685,-1.0
2026-01-13,1.1669,1.1678,1.16342,1.16426,-1.0
2026-01-14,1.164485,1.166165,1.163535,1.16443,-1.0
2026-01-15,1.1646,1.16472,1.159315,1.160845,-1.0
2026-01-16,1.1609,1.162745,1.158445,1.15977,-1.0
2026-01-19,1.15815,1.164885,1.15788,1.164585,-1.0
2026-01-20,1.164615,1.17691,1.163255,1.17248,-1.0
2026-01-21,1.172275,1.17431,1.167625,1.168355,-1.0
2026-01-22,1.16844,1.175655,1.167,1.1755,-1.0
2026-01-23,1.17544,1.183375,1.172835,1.18215,-1.0
2026-01-26,1.185675,1.190715,1.183505,1.188075,-1.0
2026-01-27,1.187625,1.2083,1.185035,1.20397,-1.0
2026-01-28,1.203675,1.20458,1.189585,1.19542,-1.0
2026-01-29,1.195525,1.19966,1.1906,1.197125,-1.0
2026-01-30,1.196665,1.19747,1.18495,1.184995,-1.0
2026-02-02,1.185145,1.187485,1.1776,1.17908,-1.0
2026-02-03,1.1791,1.18291,1.17801,1.18183,-1.0
2026-02-04,1.181675,1.183805,1.17905,1.18072,-1.0
2026-02-05,1.180525,1.18219,1.177495,1.17774,-1.0
2026-02-06,1.177975,1.18262,1.17658,1.18147,-1.0
2026-02-09,1.181375,1.19267,1.180965,1.19123,-1.0
2026-02-10,1.191335,1.191705,1.189665,1.19101,-1.0
